date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:34:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2010:04:56%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/?p=270	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/index5295.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/de/)
15:34:57	2444/2444	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:04:56%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fde%2F	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed9ec2.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/de/)
15:34:57	2532/2532	---MC-	200	added ('OK')	text/xml	date:Tue,%2009%20Nov%202021%2010:04:56%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fde%2F&format=xml	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embeda3c7	(from https://www.idf.org/type-2-diabetes-risk-assessment/de/)
15:34:58	40034/40034	---M--	200	added ('OK')	image/png	etag:%229c62-5b6f8a25f2efd%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_de.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_de.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/de/)
15:34:58	20901/20901	---M--	200	added ('OK')	image/png	etag:%2251a5-5b6f8a2673d90%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waist_graphic_de.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waist_graphic_de.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/de/)
15:34:58	242299/242299	---M--	200	added ('OK')	image/png	etag:%223b27b-5b6f8a25ed13c%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_de.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_de.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/de/)
15:35:00	2957/2957	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:04:59%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/272	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/272.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/po/)
15:35:00	798/798	---MC-	200	added ('OK')	application/rss+xml	etag:%223dbf56dedc7b8058161f884dfa800dce%22	https://www.idf.org/type-2-diabetes-risk-assessment/po/feed/	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/po/feed/index.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/po/)
15:35:00	173037/173037	---M--	200	added ('OK')	image/png	etag:%222a3ed-5b6f8a265b6ed%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_de.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_de.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/de/)
15:35:00	2444/2444	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:04:59%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fpo%2F	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed5b30.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/po/)
15:35:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2010:04:59%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/?p=272	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/indexcde3.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/po/)
15:35:01	2532/2532	---MC-	200	added ('OK')	text/xml	date:Tue,%2009%20Nov%202021%2010:05:00%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fpo%2F&format=xml	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed3e60	(from https://www.idf.org/type-2-diabetes-risk-assessment/po/)
15:35:01	41480/41480	---M--	200	added ('OK')	image/png	etag:%22a208-5b6f8a25f7d1d%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_po.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_po.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/po/)
15:35:01	21230/21230	---M--	200	added ('OK')	image/png	etag:%2252ee-5b6f8a2607720%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waist_graphic_po.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waist_graphic_po.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/po/)
15:35:02	246506/246506	---M--	200	added ('OK')	image/png	etag:%223c2ea-5b6f8a264fb6b%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_po.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_po.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/po/)
15:35:03	4118/4118	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:02%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/306	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/306.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/ko/)
15:35:03	174885/174885	---M--	200	added ('OK')	image/png	etag:%222ab25-5b6f8a2611361%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_po.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_po.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/po/)
15:35:03	798/798	---MC-	200	added ('OK')	application/rss+xml	etag:%22803e8432b7094944f50683122e9cb318%22	https://www.idf.org/type-2-diabetes-risk-assessment/ko/feed/	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/ko/feed/index.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/ko/)
15:35:04	2444/2444	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:03%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fko%2F	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed217d.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/ko/)
15:35:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2010:05:03%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/?p=306	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/indexf167.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/ko/)
15:35:04	2532/2532	---MC-	200	added ('OK')	text/xml	date:Tue,%2009%20Nov%202021%2010:05:03%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fko%2F&format=xml	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embedd101	(from https://www.idf.org/type-2-diabetes-risk-assessment/ko/)
15:35:05	39661/39661	---M--	200	added ('OK')	image/png	etag:%229aed-5b6f8a25ef07c%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_ko.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_ko.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/ko/)
15:35:05	20844/20844	---M--	200	added ('OK')	image/png	etag:%22516c-5b6f8a262a9a5%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waist_graphic_ko.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waist_graphic_ko.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/ko/)
15:35:05	253304/253304	---M--	200	added ('OK')	image/png	etag:%223dd78-5b6f8a2616182%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_ko.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_ko.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/ko/)
15:35:05	177685/177685	---M--	200	added ('OK')	image/png	etag:%222b615-5b6f8a265c68d%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_ko.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_ko.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/ko/)
15:35:05	2973/2973	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:04%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/173	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/173.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/es/)
15:35:06	798/798	---MC-	200	added ('OK')	application/rss+xml	etag:%222e11b3328f542a2ad54c95bed89d7055%22	https://www.idf.org/type-2-diabetes-risk-assessment/es/feed/	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/es/feed/index.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/es/)
15:35:06	2444/2444	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:05%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fes%2F	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed09ec.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/es/)
15:35:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2010:05:05%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/?p=173	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/indexec4a.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/es/)
15:35:06	2532/2532	---MC-	200	added ('OK')	text/xml	date:Tue,%2009%20Nov%202021%2010:05:05%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fes%2F&format=xml	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed5939	(from https://www.idf.org/type-2-diabetes-risk-assessment/es/)
15:35:07	41409/41409	---M--	200	added ('OK')	image/png	etag:%22a1c1-5b6f8a26a8958%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/06/idf_logos_es.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/06/idf_logos_es.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/es/)
15:35:07	41075/41075	---M--	200	added ('OK')	image/png	etag:%22a073-5b6f8a2639407%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_es.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_es.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/es/)
15:35:07	21150/21150	---M--	200	added ('OK')	image/png	etag:%22529e-5b6f8a26bd17c%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/06/waist_graphic_es.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/06/waist_graphic_es.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/es/)
15:35:07	240890/240890	---M--	200	added ('OK')	image/png	etag:%223acfa-5b6f8a26c7d5d%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/06/quiz_start_es.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/06/quiz_start_es.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/es/)
15:35:08	177727/177727	---M--	200	added ('OK')	image/png	etag:%222b63f-5b6f8a26a5a78%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/06/quiz_results_es.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/06/quiz_results_es.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/es/)
15:35:08	3067/3067	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:07%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/254	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/254.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/su/)
15:35:08	798/798	---MC-	200	added ('OK')	application/rss+xml	etag:%22b9a72afac663776d89beca310ee8cd18%22	https://www.idf.org/type-2-diabetes-risk-assessment/su/feed/	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/su/feed/index.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/su/)
15:35:08	2444/2444	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:07%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fsu%2F	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed7927.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/su/)
15:35:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2010:05:08%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/?p=254	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/index6233.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/su/)
15:35:09	2532/2532	---MC-	200	added ('OK')	text/xml	date:Tue,%2009%20Nov%202021%2010:05:08%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fsu%2F&format=xml	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embedc3df	(from https://www.idf.org/type-2-diabetes-risk-assessment/su/)
15:35:09	40108/40108	---M--	200	added ('OK')	image/png	etag:%229cac-5b6f8a25fcb3e%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_su.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_su.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/su/)
15:35:10	21252/21252	---M--	200	added ('OK')	image/png	etag:%225304-5b6f8a2609660%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waidt_graphic_su.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waidt_graphic_su.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/su/)
15:35:10	253847/253847	---M--	200	added ('OK')	image/png	etag:%223df97-5b6f8a25e449a%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_su.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_su.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/su/)
15:35:10	178740/178740	---M--	200	added ('OK')	image/png	etag:%222ba34-5b6f8a25ea25b%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_su.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_su.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/su/)
15:35:10	4027/4027	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:09%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/314	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/314.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/cs/)
15:35:11	798/798	---MC-	200	added ('OK')	application/rss+xml	etag:%22c57f07e646085ef3399fe4627fb30a81%22	https://www.idf.org/type-2-diabetes-risk-assessment/cs/feed/	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/cs/feed/index.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/cs/)
15:35:11	2444/2444	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:10%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fcs%2F	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed1b9b.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/cs/)
15:35:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2010:05:10%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/?p=314	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/index1031.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/cs/)
15:35:11	2532/2532	---MC-	200	added ('OK')	text/xml	date:Tue,%2009%20Nov%202021%2010:05:10%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fcs%2F&format=xml	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embedc09f	(from https://www.idf.org/type-2-diabetes-risk-assessment/cs/)
15:35:12	39710/39710	---M--	200	added ('OK')	image/png	etag:%229b1e-5b6f8a2627ac5%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_cs.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_cs.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/cs/)
15:35:12	20636/20636	---M--	200	added ('OK')	image/png	etag:%22509c-5b6f8a2646ec9%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waist_graphic_cs.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/waist_graphic_cs.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/cs/)
15:35:13	240848/240848	---M--	200	added ('OK')	image/png	etag:%223acd0-5b6f8a263f1c8%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_cs.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_start_cs.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/cs/)
15:35:14	3106/3106	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:13%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/176	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/176.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/fr/)
15:35:14	798/798	---MC-	200	added ('OK')	application/rss+xml	etag:%2212733538579f317f0bfbf0027b306fc7%22	https://www.idf.org/type-2-diabetes-risk-assessment/fr/feed/	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/fr/feed/index.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/fr/)
15:35:14	169953/169953	---M--	200	added ('OK')	image/png	etag:%22297e1-5b6f8a2675cd1%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_cs.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/quiz_results_cs.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/cs/)
15:35:14	2444/2444	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:13%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Ffr%2F	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed02bb.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/fr/)
15:35:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2010:05:13%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/?p=176	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/index3440.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/fr/)
15:35:15	2532/2532	---MC-	200	added ('OK')	text/xml	date:Tue,%2009%20Nov%202021%2010:05:14%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Ffr%2F&format=xml	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed7d5b	(from https://www.idf.org/type-2-diabetes-risk-assessment/fr/)
15:35:15	42597/42597	---M--	200	added ('OK')	image/png	etag:%22a665-5b6f8a26bf0bc%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/06/idf_logos_fr.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/06/idf_logos_fr.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/fr/)
15:35:15	20867/20867	---M--	200	added ('OK')	image/png	etag:%225183-5b6f8a26c0ffc%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/06/waist_graphic_fr.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/06/waist_graphic_fr.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/fr/)
15:35:16	41136/41136	---M--	200	added ('OK')	image/png	etag:%22a0b0-5b6f8a263f1c8%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_fr.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/08/bmi_graphic_fr.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/fr/)
15:35:16	245336/245336	---M--	200	added ('OK')	image/png	etag:%223be58-5b6f8a26bb23b%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/06/quiz_start_fr.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/06/quiz_start_fr.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/fr/)
15:35:16	175147/175147	---M--	200	added ('OK')	image/png	etag:%222ac2b-5b6f8a26c2f3c%22	https://www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/06/quiz_results_fr.png	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/blipire/wp-content/uploads/2019/06/quiz_results_fr.png	(from https://www.idf.org/type-2-diabetes-risk-assessment/fr/)
15:35:16	3082/3082	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:15%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/274	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/wp/v2/pages/274.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/sv/)
15:35:16	798/798	---MC-	200	added ('OK')	application/rss+xml	etag:%2259257bb5123e52bd5a56752d5030fe54%22	https://www.idf.org/type-2-diabetes-risk-assessment/sv/feed/	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/sv/feed/index.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/sv/)
15:35:17	2444/2444	---MC-	200	added ('OK')	application/json	date:Tue,%2009%20Nov%202021%2010:05:16%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.idf.org%2Ftype-2-diabetes-risk-assessment%2Fsv%2F	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/wp-json/oembed/1.0/embed09e9.json	(from https://www.idf.org/type-2-diabetes-risk-assessment/sv/)
15:35:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Nov%202021%2010:05:16%20GMT	https://www.idf.org/type-2-diabetes-risk-assessment/?p=274	C:/My%20Web%20Sites/diabetes/www.idf.org/type-2-diabetes-risk-assessment/indexd251.html	(from https://www.idf.org/type-2-diabetes-risk-assessment/sv/)
